,Date,County,Event,Location,Lat,Long,Deaths,Injured,Missing,Houses.Destroyed,Evacuated,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Losses..Local,Education.centers,Damages.in.crops.Ha.,Lost.Cattle,Lost.Goats,Lost.Livestock,source,Comments
222,12-12-15,Nandi,Floods,Nandi,0.1835867,35.1268781,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,EoC,"At 0830hrs Talam (Krcs Nandi) Reported Of Incident That Were Caused By Heavy Rainfall In The County. Average Rainfall Was Received In Nandi County. In Kibingei Village, Siret Sub-Location An Incident Of Mudslide And Landslide Was Reported, 4 Families Were Affected, However No Injuries Were Reported.another Incident Of Lightning Was Reported In Cheptonon Village, 2 People Were Injured And They Were Evacuated To Maraba Sub-County Hospital. In Aingeptuny Location 2 Foot Bridges Were Swept Away. (Brief; 4hhs)"
223,5/30/2017,Turkana,Floods,Turkana,3.3122477,35.5657862,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"E.o.c Received Report Of Flash Floods In Turkana North After River Kawalathe Burst Its Banks Due To Heavy Downpour Experienced In Uganda Highland, Kakuma Lodwar Road Was Affected And Transport Paralysed For The Better Part Of The Day."
224,4/20/2018,Kirinyaga,Floods,South Garima,-0.6590565,37.3827234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,At Least 100hh Were Displaced At South Garima Mwea Ward In Kirinyaga County After Their Houses Roofs Were Blown Off By Strong Wind And Other Homes Flooded. One Person Was Injured By Flying Iron Sheets And Succumbed While Being Referred To Hospital. Rcat Kirinyaga Conducting Assessment.
225,4/16/2018,Meru,Floods,"Gitimbine, Meru",0.0383727,37.6535475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Mike (0713712366) Reported Of Flash Floods In Gitimbine Area In Meru County At 1510hrs. At Least 4hhs Were Affected And Several Businesses Marooned With Property Of Unknown Value Destroyed. Krcs Meru Conducted A Rapid Assessment And County Government Unclogged The Drainage Within The Town, Situation Back To Normal As Businessmen Try To Salvage Some Of Their Properties"
226,03-01-18,Samburu,Floods,T Archers Area Ewaso Nyiro River,0.5917706,37.4717903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Eoc Via Social Media At 0410hrs Captured A Report Of Flash Floods At Ewaso Nyiro River After A Lorry Of Sand Harvesters Were Carried Away By Surprise In The River. The Two Occupants Of The Lorry Were Rescued By Passing People. The Local Chiefs Have Advised The Residents To Move To Higher Areas.krcs Closely Monitoring The Floods Situation.
227,5/13/2018,Nakuru,Floods,"Solai Subukia, Nakurut",-0.2509295,36.1103257,45,0,44,0,0,,0,0,0,0,0,0,0,0,0,EoC,"At 2205hrs A Flash Floods Incident Was Reported At Solai In Subukia Sub County, Nakuru County, Patel Dam In Solai Is Reported To Have Burst Its Banks Due To Heavy Rains Experienced In The Area. The Raging Waters Has Claimed 26 Lives, Injured 41 People And Displaced 500hh, Sar Operation Led By Krcs Team, E Plus Team, County Government Ambulance, Kdf And Nys Managed To Evacuate Casualties To Bahati Sub County Hospital And Nakuru Pgh."
228,5/28/2018,Baringo,Floods,Tiaty Baringo,0.8554988,36.0893406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 1642hrs, E.o.c Via Social Media Captured A Flood Incident At Churo Area In Tiaty Baringo County. Kacheptuya, Kanapus And Chepelow Water Pans Have Since Broken Their Barriers Inviting A Displacement Of Populations In Several Villages Among Them 2 Trading Centers And A Primary School. In Addition, 30 Goats Have Reportedly Been Swept Away And Property Of Unknown Value Marooned. Baringo Krcs Has Since Been Activated To Facilitate Assessment And Assist Displace Populations. Two Women Were Also Swept Away While Crossing  A River."
229,3/17/2018,Kilifi,Floods,Kilifi,-3.5106508,39.9093269,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Bate Area Was Reportedly Marooned And Three Primary Schools (Bate, Mgomani, Dololo And Dagama Dispensary Are Inaccessible). The Roads Have Been Cut Off At Kwasonje, Galeni And Karimboni Areas. Assesment Is Underway"
230,4/23/2018,Garissa,Floods,Garissa Town,-0.4532293,39.6460988,0,0,0,0,0,1313,0,0,0,0,0,0,0,0,0,EoC,Tusmo Krcs Garissa Updated E.o.c Of Response Progress In Garissa County At Around 1035hrs. Assessment Conducted By Garissa Rcat Ascertained 1313 Hhs From 8 Villages Were Affected Following Continued Heavy Rainfall In North Eastern. Krcs In Partnership With County Government Have Since Donated Nfis And Fis To The Affected Population. Assessment Is Still On Going In Other Areas Newly Affected
231,11-08-17,Wajir,Floods,Wajir Town And Ingirir,1.7488388,40.058633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 0900hrs Reported Floods In Wajir Town And Ingirir After Heavy Downpour In The Area, 1 Elderly Lady Drowned In Wajir Town And Several Hh Affected While In Ingirir Several Livestock Were Swept Away While Grazing. Krcs Team To Conduct Assessment."
232,02-09-16,Kajiado,Floods,Loitoktok Simba Cement,-2.924797,37.508143,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Nyaga (0728157168) Reported A Flash Flood Incident In Loitoktok At Simba Cement And The Neighboring Shopping Centre At 1230hrs In Kajiado South, The Perimeter Wall For The Company Was Reported To Have Collapsed And Several Hh Affected And No Casualties Reported From Incident After A Whole Night Downpour. The Affected Families Advised To Seek Temporary Shelter At A Nearby School."
233,05-01-17,Turkana,Floods,Kaaling Turkana,4.3726215,35.5507378,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,EoC,"Nick County Coordinator Turkana County Reported Floods At 1408hrs At Kaaling In Turkana North  Where By 15hh Were Affected And Unknown Number Shoats Died After Heavy Down Pour In The Area, Roads To Kibish And Its Environs Was Also Rendered Impassable. (Brief: 15hh Affected)"
234,11/14/2017,Isiolo,Floods,Merti Isiolo,1.0611702,38.6660903,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,EoC,Talaso (Krcs) Reported Flash Floods At Merti Area After River Ewaso Nyiro Broke Its Banks And Caused Flash Floods.assesment Was Done By Krcs Team In The Area Area And 555 House Holds Were Affected In The Northern Side While 253 House Holds Affected O The Southern Side.
235,4/18/2018,Kitui,Floods,Mwingi,-0.937411,38.0605006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 1332hrs, E.o.c Received Reports Of Floods In Kitui County.  River Kanginga In Mwingi Kitui County Burst Its Banks Following Prolonged Heavy Down Fall, The Nearby Families Have Since Been Asked To Move To Higher Grounds. Krcs Kitui Team Is Closely Monitoring The Situation."
236,05-02-17,Samburu,Floods,Maralal Samburu,1.0931431,36.7018311,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"E.o.c Received Flood Reports Via Media In Samburu Maralal After Heavy Down Pour Over The Night, The Town Area Was Flooded Due To Poor Drainage System, Lots Of Property Was Destroyed In The Area."
237,11-05-17,Wajir,Floods,Wajir-Isiolo Border,1.7657037,40.0640552,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Talaso Uer Manager Reported A Flood Incident At Border Of Wajir And Isiolo At 0943hrs Due To Heavy Downpour Experienced In The Region, Several Shoats Were Swept Away By Flash Floods."
238,4/16/2018,Laikipia,Floods,"Rikki, Nanyuki",0.0074415,37.0722303,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,EoC,"Joshua (0719419814) Reported Of Flash Floods At Rikki Village In Nanyuki, Nyeri County At 0040hrs. Approximately 10hhs Were Marooned After River Kirieri Burst Its Bank. Krcs Laikipia Will Conduct An Assessment To Ascertain The Level Of Damage"
239,9/15/2017,Kisumu,Floods,Nyando,-0.1992024,35.0167866,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Helen (Krcs Rm) Reported Of Flash Floods In Nyando Sub County.  Following The Heavy Downpour In The Area The Water Level At River Nyanjingo Rose Beyond Its Capacity And Later Broke Its Banks.  I T Caused Havoc To The Area; Some Roads Were Rendered Impassable.  The Surface Water Drained Before The Assessment Period, A Likely Hood Of More Effects If The Rains Persist."
240,3/16/2018,Kitui,Floods,Kasiluni Village Mwingi Central,-0.937411,38.0605006,0,0,3,0,2,38,0,0,0,0,0,0,0,0,0,EoC,"1.0 Floods At Kasiluni Village In Mwingi Central
Anent (0703402 292) Reported Of An Incident That Was A Result Of Flash Floods At Kasiluni Village In Nguni At 0920hrs. A Lorry With Five People On Board Was Swept Away By Flash Floods While Crossing River Enzui, The River Had Burst Its Banks. Search And Rescue Is Ongoing By Kitui Rcat Team And Nps, Two People Were Traced While Three Others Are Still Missing.  Following The Heavy Downpour On 12th March, That Resulted Into Roofs Being Blown Off At Nduumoni Area In Kyangwithya East, Assessment Conducted Indicated That 38hhs Had Been Affected."
241,2/24/2019,Kisumu,Floods,Nyakach And Manyatta Koyango Market,-0.0954222,34.7841498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Alex Mbogo (Krcs Kisumu) At 2120hrs Notified E.o.c Of Flash Floods At Manyatta Koyango Market And West Nyakach Location In Kisumu County Following Heavy Rains Experienced In The Area. Several Houses And Businesses Premises Were Marooned By Flash Floods With No Casualties Reported.
242,12/13/2015,Kiambu,Floods,"Ruiru, Ruai And Utawala",-1.2558961,36.986028,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"E.o.c Received Information Via Social Media Of Floods In Utawala, Ruiru And Ruai Area After Heavy Downpour Experienced In The Region, Several Hh Were Marooned By Floods And Later On Water Subsided."
243,3/18/2018,Narok,Floods,London Area Narok,51.5073509,-0.1277583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Omondi (Krcs Narok) Reported Of Flash Floods At London Area In Narok Town At 0950hrs. Two People Were Swept Away By Raging Waters, The Bodies Were Retrieved In A Search And Rescue Operation Conducted By Narok Rcat, Police And Narok Fire Brigade. Locals Advised To Take Caution."
244,5/15/2018,Tharaka-Nithi,Floods,Makuri,-0.223653,37.6062007,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,EoC,"Gitonga Krcs Rm, Reported Of A Landslide Incident At 1745hrs In Makuri Maara Sub County In Tharaka Nithi County, Approximately 13hhs Were Reportedly Affected, The Families Have Integrated With Other Family Members In Safer Grounds"
245,11-04-17,Marsabit,Floods,Marsabit Town,2.3354966,37.9943453,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"At Around 0800hrs, Talaso (Krcs Rm Upper Eastern) Reported Flash Floods At Marsabit Town Area Citing Heavy Down Pour Witnessed In The Last 2 Days. Unknown Numbers Of Households Have Been Affected Besides Destruction Of Ablution Facilities And Infrastructure.  As A Result, Krcs Marsabit County Team In Partnership With The County Government Is Conducting A Rapid Assessment To Ascertain The Impact Of The Floods. Neither Injuries Nor Fatalities Reported."
246,3/20/2018,Turkana,Floods,Turkana West,3.3122477,35.5657862,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Ayabei (Krcs Rm) Reported Incidents That Were As A Result Of Flash Floods In The County. Following The Heavy Downpour Witnessed In The Area, The Water Level In River Tarach Rose Beyond Its Capacity And Later Burst Its Banks. Approximately 500hhs Have Been Affected And Are In Need Of Humanitarian Assistance, The Roads Remain Impassable Hindering The Team To Conduct Assessment."
247,5/27/2018,Muranga,Floods,Incident Kaloleo Muranga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Rose (0731018287) Reported At 2242hrs A Mad Slide Incident In Muranga County Kalolelo Village Between Kangema High And Iila Secondary School. People Are Relocating To Their Relatives Who Are On Safer Grounds. Farms Have Been Destroyed By The Landslide Which Also Shows Cracks On Grounds And Houses. No Injuries Reported.
248,2/28/2016,Homa Bay,Floods,Homabay,-0.5350427,34.4530968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Vera (Krcs Homabay) Reported Of Heavy Downpour In Most Parts Of The County At 2128hrs.heavy Downpour Was Accompanied By Violent Winds That Led To The Destruction Of Many Households. A Team Of Volunteers Was Dispatched To Conduct Assessment In The Areas Affected .The Results Were As Follows 71 Households Were Affected In Godbondo, 22 In Karian Village In Asego Sub Location, 10 In Nyalkinyi, 12 In Wahambla Land 6 In Gotkokech. Krcs Homabay In Collaboration With The County Emergency Team Conducted A Distribution Exercise Of Non-Food Items In The Areas That Were Affected.they Reached 121 Hhs"
249,12-01-15,Marsabit,Floods,Marsabit,2.3354966,37.9943453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Talaso (Krcs County Manager) Reported A Floods Incident In Marsabit County At 1020hrs. Following The Consistent Heavy Downpour In The County, A Gulley Has Been Formed Along Marsabit-Nairobi Highway Near The Cereals Board. It Poses Risk To The Motorists Using The Particular Route. Motorists Have Been Advised To Use Alternative Routes."
250,4/20/2018,Marsabit,Floods,Qalaliwe,2.3354966,37.9943453,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,EoC,"At Least 20hh Were Displaced At Qalaliwe In Moyale Sub County Due To Flash Floods After A River Burst Banks, Assessment Was Conducted By Rcat Moyale"
251,5/25/2018,Turkana,Floods,Lodwar Turkana,3.1155165,35.6040785,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,EoC,"E.o.c Through Mainstream Media Captured Reports Of Flash Floods At Lodwar In Turkana County. 
Two Vehicles Have Since Been Swept To A Distance And Marooned By The Raging Flood Water At Kawalase Bridge In Lodwar, 3 People In A Lorry Escaped Unhurt. Transport Remains Paralyzed In The Area."
252,04-09-18,Isiolo,Floods,Dadacha Area Isiolo,0.355636,37.5833061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Talaso Krcs Upper Eastern Notified E.o.c At Around 1100hrs Of Flash Floods At Dadacha Area Of Merti Isiolo County Following Heavy Down Pour Witnessed In The Last 2 Days. The Floods Have Destroyed Road Network At Dadacha Area Making The Area Inaccessible Hindering Isiolo Krcs From Conducting An Assessment. The Community Is In Risk Of Starvation Upon Depleting Of Stocks Hence They Are Appealing For Intervention From Both State And Non-State Actors
253,3/19/2018,Marsabit,Floods,Marsabit,2.3354966,37.9943453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Dida (0727240292) Reported Of A Drowning Incident At Badarero Village In Marsabit County At 2347hrs. A Middle Aged Man Drowned While Fetching Water At Siranga Dam .The Body Was Retrieved By The Help Of A Community Members And Taken To The Morgue
254,2/24/2019,Homa Bay,Floods,Rachuonyo South,-0.4280055,34.6888793,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,EoC,"At 1534hrs, E.o.c Via Social Media Monitoring Captured Reports Of Flash Floods Incident In Rachuonyo, Homabay County.  The Heavy Rains Were Accompanied By Strong Winds That Led To The Destruction Of 4 Houses And 2 Churches But No Injuries Was Reported."
255,5/22/2018,Nyeri,Floods,"Othaya, Nyeri",-0.5517507,36.9447027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Gitonga Rm, Reported To E.o.c At 1004hrs Of A Landslide Incident In Nyeri Othaya Road That Was Partially Blocked Due To Landslide In Several Sections. The Incident Affected Transportation In That Route."
256,4/16/2018,Garissa,Floods,Mansabubu Garissa,-0.4532293,39.6460988,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Tusmo Garissa Krcs Reported Floods In Mansabubu In Garissa County Following Heavy Rainfall Experienced In North Eastern Region At 0449hrs. People Have Been Marooned In Their Houses By Floods, Garissa Rcat Has Since Been Activated And Is On Ground Facilitating Assessment Besides Mobilization Of People To Move To Higher Grounds."
257,11-12-17,Garissa,Floods,Garissa,-0.4532293,39.6460988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,E.o.c Via Social Media At 0600hrs Received Report Of Flood Incident In Garissa County Paralyzing Transport Along Garissa Masalani Road And Many Passengers Stranded For 2 Days Since The Road Is Not Accessible Also Catalyzed By Poor State Of The Road.
258,11-03-17,Mombasa,Floods,Near Nakumatt Likoni Mombasa,-4.0755576,39.666371,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"A Tree Fell In Likoni Area Of Mombasa County At Around 1530hrs Owing To Heavy Down Pour Witnessed In The Coast Region. As A Result, 1 Female Adult Died Instant With Other 2 Sustaining Critical Injuries. The Body Was Taken To Coast General Hospital Morgue By National Police. Mombasa County Fire Brigade Crew Cleared The Scene."
259,4/21/2018,Nyeri,Floods,Kieni Area Nyeri,-0.437099,36.9580104,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,Gitonga (Krcs Rm) Reported Floods At Kieni Nyeri At Around 1427hrs. Several Hhs Still Marooned With 43 Others Seeking Refuge At Rimuria Primary School. Nyeri Krcs Are Embarking On Final Needs Assessment Report.
260,4/28/2016,Nairobi,Floods,Nairobi,-1.2920659,36.8219462,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Most Parts Of Nairobi County Received Heavy Rainfall In The Better Part Of The Afternoon As Observed By The E.o.c Team At 1700hrs. Forest Road, Museum Hill, Pangani, Ojijo Road And Thika Road Towards Trm Are Among The Areas That Were Vastly Affected. A Tree Had Fallen Near Stima Plaza Along Kolobot Road Blocking The Pass-Way. Motorists Were Advised To Use Alternative Routes. A Perimeter Wall Was Also Reported To Have Collapsed Between Mp Shah And Cancer Care, 1 Injury Was Reported."
261,4/29/2016,Turkana,Floods,Turkana Central Kalokol,3.5269054,35.8579857,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,EoC,"Krcs Turkana Rm Reported Flash Floods At 1624hrs In Turkana Central Sub County At Kalokol Ward, An Estimated 312hh Affected And 2 Major Roads Cut Off By Raging Water. Krcs Team Have Not Been Able To Respond To The Affected Area Due To No Accessibility. (Brief: 312hh)"
262,12-03-18,Garissa,Floods,Bula Bunda,-0.4532293,39.6460988,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 0237hrs, Abdikadir Via 0724 172714 Reported A Flash Floods Incident At Bula Bunda Area In Garissa County. Several Houses Have Been Marooned By Flash Floods Following Heavy Rains Experienced In The Area.  Krcs Garissa Will Conduct Assessment And Share Report."
263,5/20/2018,Nairobi,Floods,"Kosovo Mathare, Nairobi Co",-1.261914,36.8584703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 1918hrs, Shem Via 0714663712 Reported A Drowning Incident At Kosovo Area In Mathare, Nairobi County. Unidentified 4 Year Old Child Was Swept Away By Raging Waters At The Kosovo Area While Playing. The Body Was Later Found After Search And Rescue Efforts Conducted By Community Members And Was Transported To The Morgue"
264,4/13/2016,Bungoma,Floods,"Bukembe,Bungoma",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,EoC,Heavy Rainfall And Strong Winds Are  Being Experienced In Bungoma. A Tree Fall On A House As A Result Of Strong Winds In An Area Called Bukembe. Krcs Team Responded And Reported That On One Was Injured.
265,03-07-18,Muranga,Floods,Kangema Area Murangat,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Gitonga (Krcs Rm) Reported Of A Drowning Incident At Kangema Area In Muranga County. Two School Children Of Kigio Primary School Drowned While Swimming In River Chania Last Evening At 1230hrs. Search And Rescue Was Conducted By The County Government And Muranga Rcat Team, 2 Bodies Were Retrieved And Transported To Thika Morgue"
